%time(s) 	 x-pos 	 y-pos 
4.97000000e+00	7.61639125e-01	7.11954130e-02
4.98000000e+00	7.62669247e-01	5.37465046e-02
4.99000000e+00	7.63260433e-01	3.62866548e-02
5.00000000e+00	7.63413772e-01	1.88276155e-02
5.01000000e+00	7.63130760e-01	1.38102352e-03
5.02000000e+00	7.62413293e-01	-1.60416203e-02
5.03000000e+00	7.61263651e-01	-3.34289691e-02
5.04000000e+00	7.59684490e-01	-5.07698452e-02
5.05000000e+00	7.57678825e-01	-6.80532548e-02
5.06000000e+00	7.55250019e-01	-8.52684067e-02
5.07000000e+00	7.52401767e-01	-1.02404721e-01
5.08000000e+00	7.49138076e-01	-1.19451843e-01
5.09000000e+00	7.45463256e-01	-1.36399657e-01
5.10000000e+00	7.41381901e-01	-1.53238291e-01
5.11000000e+00	7.36898870e-01	-1.69958129e-01
5.12000000e+00	7.32019273e-01	-1.86549821e-01
5.13000000e+00	7.26748451e-01	-2.03004279e-01
5.14000000e+00	7.21091958e-01	-2.19312695e-01
5.15000000e+00	7.15055550e-01	-2.35466536e-01
5.16000000e+00	7.08645160e-01	-2.51457550e-01
5.17000000e+00	7.01866884e-01	-2.67277768e-01
5.18000000e+00	6.94726967e-01	-2.82919502e-01
5.19000000e+00	6.87231781e-01	-2.98375346e-01
5.20000000e+00	6.79387812e-01	-3.13638175e-01
5.21000000e+00	6.71201647e-01	-3.28701141e-01
5.22000000e+00	6.62679952e-01	-3.43557670e-01
5.23000000e+00	6.53829464e-01	-3.58201458e-01
5.24000000e+00	6.44656973e-01	-3.72626465e-01
5.25000000e+00	6.35169309e-01	-3.86826908e-01
5.26000000e+00	6.25373333e-01	-4.00797258e-01
5.27000000e+00	6.15275921e-01	-4.14532228e-01
5.28000000e+00	6.04883953e-01	-4.28026768e-01
5.29000000e+00	5.94204305e-01	-4.41276054e-01
5.30000000e+00	5.83243839e-01	-4.54275483e-01
5.31000000e+00	5.72009391e-01	-4.67020659e-01
5.32000000e+00	5.60507767e-01	-4.79507386e-01
5.33000000e+00	5.48745736e-01	-4.91731657e-01
5.34000000e+00	5.36730019e-01	-5.03689644e-01
5.35000000e+00	5.24467290e-01	-5.15377689e-01
5.36000000e+00	5.11964164e-01	-5.26792289e-01
5.37000000e+00	4.99227202e-01	-5.37930092e-01
5.38000000e+00	4.86262901e-01	-5.48787880e-01
5.39000000e+00	4.73077693e-01	-5.59362560e-01
5.40000000e+00	4.59677947e-01	-5.69651157e-01
5.41000000e+00	4.46069967e-01	-5.79650800e-01
5.42000000e+00	4.32259992e-01	-5.89358712e-01
5.43000000e+00	4.18254194e-01	-5.98772203e-01
5.44000000e+00	4.04058685e-01	-6.07888656e-01
5.45000000e+00	3.89679516e-01	-6.16705521e-01
5.46000000e+00	3.75122680e-01	-6.25220303e-01
5.47000000e+00	3.60394118e-01	-6.33430557e-01
5.48000000e+00	3.45499723e-01	-6.41333879e-01
5.49000000e+00	3.30445340e-01	-6.48927894e-01
5.50000000e+00	3.15236781e-01	-6.56210253e-01
5.51000000e+00	2.99879819e-01	-6.63178624e-01
5.52000000e+00	2.84380207e-01	-6.69830691e-01
5.53000000e+00	2.68743675e-01	-6.76164140e-01
5.54000000e+00	2.52975943e-01	-6.82176658e-01
5.55000000e+00	2.37082725e-01	-6.87865932e-01
5.56000000e+00	2.21069741e-01	-6.93229640e-01
5.57000000e+00	2.04942723e-01	-6.98265450e-01
5.58000000e+00	1.88707424e-01	-7.02971020e-01
5.59000000e+00	1.72369629e-01	-7.07343991e-01
5.60000000e+00	1.55935159e-01	-7.11381992e-01
5.61000000e+00	1.39409885e-01	-7.15082635e-01
5.62000000e+00	1.22799737e-01	-7.18443520e-01
5.63000000e+00	1.06110711e-01	-7.21462232e-01
5.64000000e+00	8.93488794e-02	-7.24136344e-01
5.65000000e+00	7.25204030e-02	-7.26463425e-01
5.66000000e+00	5.56315343e-02	-7.28441039e-01
5.67000000e+00	3.86886321e-02	-7.30066749e-01
5.68000000e+00	2.16981693e-02	-7.31338123e-01
5.69000000e+00	4.66673948e-03	-7.32252746e-01
5.70000000e+00	-1.23989327e-02	-7.32808219e-01
5.71000000e+00	-2.94919842e-02	-7.33002168e-01
5.72000000e+00	-4.66054052e-02	-7.32832258e-01
5.73000000e+00	-6.37320350e-02	-7.32296197e-01
5.74000000e+00	-8.08645512e-02	-7.31391748e-01
5.75000000e+00	-9.79954661e-02	-7.30116737e-01
5.76000000e+00	-1.15117120e-01	-7.28469072e-01
5.77000000e+00	-1.32221678e-01	-7.26446745e-01
5.78000000e+00	-1.49301126e-01	-7.24047853e-01
5.79000000e+00	-1.66347266e-01	-7.21270605e-01
5.80000000e+00	-1.83351714e-01	-7.18113341e-01
5.81000000e+00	-2.00305903e-01	-7.14574544e-01
5.82000000e+00	-2.17201073e-01	-7.10652852e-01
5.83000000e+00	-2.34028284e-01	-7.06347078e-01
5.84000000e+00	-2.50778408e-01	-7.01656224e-01
5.85000000e+00	-2.67442135e-01	-6.96579493e-01
5.86000000e+00	-2.84009978e-01	-6.91116310e-01
5.87000000e+00	-3.00472275e-01	-6.85266334e-01
5.88000000e+00	-3.16819200e-01	-6.79029478e-01
5.89000000e+00	-3.33040766e-01	-6.72405917e-01
5.90000000e+00	-3.49126836e-01	-6.65396112e-01
5.91000000e+00	-3.65067132e-01	-6.58000822e-01
5.92000000e+00	-3.80851246e-01	-6.50221118e-01
5.93000000e+00	-3.96468653e-01	-6.42058398e-01
5.94000000e+00	-4.11908725e-01	-6.33514403e-01
5.95000000e+00	-4.27160743e-01	-6.24591226e-01
5.96000000e+00	-4.42213917e-01	-6.15291328e-01
5.97000000e+00	-4.57057398e-01	-6.05617551e-01
5.98000000e+00	-4.71680298e-01	-5.95573123e-01
5.99000000e+00	-4.86071716e-01	-5.85161672e-01
6.00000000e+00	-5.00220746e-01	-5.74387234e-01
6.01000000e+00	-5.14116503e-01	-5.63254260e-01
6.02000000e+00	-5.27748147e-01	-5.51767620e-01
6.03000000e+00	-5.41104903e-01	-5.39932611e-01
6.04000000e+00	-5.54176084e-01	-5.27754955e-01
6.05000000e+00	-5.66951112e-01	-5.15240807e-01
6.06000000e+00	-5.79419545e-01	-5.02396752e-01
6.07000000e+00	-5.91571100e-01	-4.89229802e-01
6.08000000e+00	-6.03395677e-01	-4.75747395e-01
6.09000000e+00	-6.14883378e-01	-4.61957389e-01
6.10000000e+00	-6.26024541e-01	-4.47868057e-01
6.11000000e+00	-6.36809751e-01	-4.33488078e-01
6.12000000e+00	-6.47229875e-01	-4.18826524e-01
6.13000000e+00	-6.57276078e-01	-4.03892855e-01
6.14000000e+00	-6.66939843e-01	-3.88696901e-01
6.15000000e+00	-6.76212997e-01	-3.73248848e-01
6.16000000e+00	-6.85087731e-01	-3.57559227e-01
6.17000000e+00	-6.93556614e-01	-3.41638888e-01
6.18000000e+00	-7.01612614e-01	-3.25498990e-01
6.19000000e+00	-7.09249117e-01	-3.09150974e-01
6.20000000e+00	-7.16459939e-01	-2.92606547e-01
6.21000000e+00	-7.23239341e-01	-2.75877656e-01
6.22000000e+00	-7.29582041e-01	-2.58976469e-01
6.23000000e+00	-7.35483226e-01	-2.41915347e-01
6.24000000e+00	-7.40938559e-01	-2.24706823e-01
6.25000000e+00	-7.45944190e-01	-2.07363573e-01
6.26000000e+00	-7.50496757e-01	-1.89898398e-01
6.27000000e+00	-7.54593394e-01	-1.72324190e-01
6.28000000e+00	-7.58231731e-01	-1.54653909e-01
6.29000000e+00	-7.61409897e-01	-1.36900562e-01
6.30000000e+00	-7.64126516e-01	-1.19077169e-01
6.31000000e+00	-7.66380707e-01	-1.01196745e-01
6.32000000e+00	-7.68172075e-01	-8.32722718e-02
6.33000000e+00	-7.69500711e-01	-6.53166740e-02
6.34000000e+00	-7.70367180e-01	-4.73427941e-02
6.35000000e+00	-7.70772513e-01	-2.93633737e-02
6.36000000e+00	-7.70718198e-01	-1.13910264e-02
6.37000000e+00	-7.70206164e-01	6.56178085e-03
6.38000000e+00	-7.69238775e-01	2.44827489e-02
6.39000000e+00	-7.67818806e-01	4.23597621e-02
6.40000000e+00	-7.65949439e-01	6.01809103e-02
6.41000000e+00	-7.63634237e-01	7.79345036e-02
6.42000000e+00	-7.60877135e-01	9.56090865e-02
6.43000000e+00	-7.57682414e-01	1.13193454e-01
6.44000000e+00	-7.54054692e-01	1.30676664e-01
6.45000000e+00	-7.49998897e-01	1.48048043e-01
6.46000000e+00	-7.45520254e-01	1.65297206e-01
6.47000000e+00	-7.40624261e-01	1.82414054e-01
6.48000000e+00	-7.35316672e-01	1.99388787e-01
6.49000000e+00	-7.29603478e-01	2.16211910e-01
6.50000000e+00	-7.23490884e-01	2.32874232e-01
6.51000000e+00	-7.16985294e-01	2.49366878e-01
6.52000000e+00	-7.10093288e-01	2.65681278e-01
6.53000000e+00	-7.02821606e-01	2.81809179e-01
6.54000000e+00	-6.95177129e-01	2.97742636e-01
6.55000000e+00	-6.87166856e-01	3.13474015e-01
6.56000000e+00	-6.78797896e-01	3.28995985e-01
6.57000000e+00	-6.70077441e-01	3.44301518e-01
6.58000000e+00	-6.61012759e-01	3.59383883e-01
6.59000000e+00	-6.51611172e-01	3.74236637e-01
6.60000000e+00	-6.41880043e-01	3.88853621e-01
6.61000000e+00	-6.31826763e-01	4.03228952e-01
6.62000000e+00	-6.21458739e-01	4.17357012e-01
6.63000000e+00	-6.10783378e-01	4.31232441e-01
6.64000000e+00	-5.99808080e-01	4.44850129e-01
6.65000000e+00	-5.88540226e-01	4.58205200e-01
6.66000000e+00	-5.76987167e-01	4.71293007e-01
6.67000000e+00	-5.65156218e-01	4.84109119e-01
6.68000000e+00	-5.53054649e-01	4.96649312e-01
6.69000000e+00	-5.40689678e-01	5.08909552e-01
6.70000000e+00	-5.28068470e-01	5.20885989e-01
6.71000000e+00	-5.15198124e-01	5.32574942e-01
6.72000000e+00	-5.02085676e-01	5.43972890e-01
6.73000000e+00	-4.88738093e-01	5.55076457e-01
6.74000000e+00	-4.75162274e-01	5.65882403e-01
6.75000000e+00	-4.61365048e-01	5.76387613e-01
6.76000000e+00	-4.47353169e-01	5.86589083e-01
6.77000000e+00	-4.33133325e-01	5.96483909e-01
6.78000000e+00	-4.18712130e-01	6.06069281e-01
6.79000000e+00	-4.04096136e-01	6.15342467e-01
6.80000000e+00	-3.89291829e-01	6.24300807e-01
6.81000000e+00	-3.74305637e-01	6.32941703e-01
6.82000000e+00	-3.59143931e-01	6.41262605e-01
6.83000000e+00	-3.43813031e-01	6.49261011e-01
6.84000000e+00	-3.28319212e-01	6.56934451e-01
6.85000000e+00	-3.12668713e-01	6.64280485e-01
6.86000000e+00	-2.96867738e-01	6.71296693e-01
6.87000000e+00	-2.80922467e-01	6.77980670e-01
6.88000000e+00	-2.64839065e-01	6.84330021e-01
6.89000000e+00	-2.48623686e-01	6.90342356e-01
6.90000000e+00	-2.32282485e-01	6.96015283e-01
6.91000000e+00	-2.15821625e-01	7.01346411e-01
6.92000000e+00	-1.99247286e-01	7.06333342e-01
6.93000000e+00	-1.82565678e-01	7.10973670e-01
6.94000000e+00	-1.65783043e-01	7.15264982e-01
6.95000000e+00	-1.48905673e-01	7.19204856e-01
6.96000000e+00	-1.31939914e-01	7.22790862e-01
6.97000000e+00	-1.14892178e-01	7.26020565e-01
6.98000000e+00	-9.77689539e-02	7.28891526e-01
6.99000000e+00	-8.05768124e-02	7.31401304e-01
7.00000000e+00	-6.33224226e-02	7.33547461e-01
7.01000000e+00	-4.60125552e-02	7.35327569e-01
7.02000000e+00	-2.86540966e-02	7.36739213e-01
7.03000000e+00	-1.12540528e-02	7.37779996e-01
7.04000000e+00	6.18043671e-03	7.38447552e-01
7.05000000e+00	2.36420961e-02	7.38739550e-01
7.06000000e+00	4.11235004e-02	7.38653702e-01
7.07000000e+00	5.86170738e-02	7.38187776e-01
7.08000000e+00	7.61150780e-02	7.37339606e-01
7.09000000e+00	9.36096107e-02	7.36107102e-01
7.10000000e+00	1.11092596e-01	7.34488262e-01
7.11000000e+00	1.28555783e-01	7.32481184e-01
7.12000000e+00	1.45990742e-01	7.30084081e-01
7.13000000e+00	1.63388861e-01	7.27295297e-01
7.14000000e+00	1.80741344e-01	7.24113313e-01
7.15000000e+00	1.98039210e-01	7.20536772e-01
7.16000000e+00	2.15273294e-01	7.16564485e-01
7.17000000e+00	2.32434246e-01	7.12195456e-01
7.18000000e+00	2.49512538e-01	7.07428888e-01
7.19000000e+00	2.66498462e-01	7.02264204e-01
7.20000000e+00	2.83382138e-01	6.96701067e-01
7.21000000e+00	3.00153520e-01	6.90739386e-01
7.22000000e+00	3.16802401e-01	6.84379341e-01
7.23000000e+00	3.33318423e-01	6.77621396e-01
7.24000000e+00	3.49691088e-01	6.70466311e-01
7.25000000e+00	3.65909766e-01	6.62915164e-01
7.26000000e+00	3.81963708e-01	6.54969359e-01
7.27000000e+00	3.97842059e-01	6.46630647e-01
7.28000000e+00	4.13533874e-01	6.37901133e-01
7.29000000e+00	4.29028135e-01	6.28783291e-01
7.30000000e+00	4.44313762e-01	6.19279982e-01
7.31000000e+00	4.59379638e-01	6.09394454e-01
7.32000000e+00	4.74214623e-01	5.99130362e-01
7.33000000e+00	4.88807577e-01	5.88491769e-01
7.34000000e+00	5.03147378e-01	5.77483159e-01
7.35000000e+00	5.17222947e-01	5.66109443e-01
7.36000000e+00	5.31023266e-01	5.54375961e-01
7.37000000e+00	5.44537404e-01	5.42288485e-01
7.38000000e+00	5.57754541e-01	5.29853225e-01
7.39000000e+00	5.70663986e-01	5.17076827e-01
7.40000000e+00	5.83255213e-01	5.03966373e-01
7.41000000e+00	5.95517869e-01	4.90529373e-01
7.42000000e+00	6.07441812e-01	4.76773771e-01
7.43000000e+00	6.19017128e-01	4.62707927e-01
7.44000000e+00	6.30234156e-01	4.48340617e-01
7.45000000e+00	6.41083511e-01	4.33681018e-01
7.46000000e+00	6.51556109e-01	4.18738704e-01
7.47000000e+00	6.61643187e-01	4.03523626e-01
7.48000000e+00	6.71336326e-01	3.88046102e-01
7.49000000e+00	6.80627468e-01	3.72316800e-01
7.50000000e+00	6.89508943e-01	3.56346718e-01
7.51000000e+00	6.97973477e-01	3.40147170e-01
7.52000000e+00	7.06014217e-01	3.23729764e-01
7.53000000e+00	7.13624746e-01	3.07106381e-01
7.54000000e+00	7.20799091e-01	2.90289152e-01
7.55000000e+00	7.27531746e-01	2.73290436e-01
7.56000000e+00	7.33817674e-01	2.56122798e-01
7.57000000e+00	7.39652321e-01	2.38798979e-01
7.58000000e+00	7.45031624e-01	2.21331878e-01
7.59000000e+00	7.49952016e-01	2.03734521e-01
7.60000000e+00	7.54410432e-01	1.86020038e-01
7.61000000e+00	7.58404310e-01	1.68201637e-01
7.62000000e+00	7.61931592e-01	1.50292575e-01
7.63000000e+00	7.64990727e-01	1.32306137e-01
7.64000000e+00	7.67580662e-01	1.14255607e-01
7.65000000e+00	7.69700845e-01	9.61542423e-02
7.66000000e+00	7.71351215e-01	7.80152527e-02
7.67000000e+00	7.72532194e-01	5.98517732e-02
7.68000000e+00	7.73244684e-01	4.16768420e-02
7.69000000e+00	7.73490051e-01	2.35033769e-02
7.70000000e+00	7.73270115e-01	5.34415316e-03
7.71000000e+00	7.72587138e-01	-1.27882131e-02
7.72000000e+00	7.71443812e-01	-3.08812887e-02
7.73000000e+00	7.69843241e-01	-4.89228394e-02
7.74000000e+00	7.67788925e-01	-6.69008500e-02
7.75000000e+00	7.65284746e-01	-8.48035325e-02
7.76000000e+00	7.62334950e-01	-1.02619350e-01
7.77000000e+00	7.58944124e-01	-1.20337024e-01
7.78000000e+00	7.55117189e-01	-1.37945548e-01
7.79000000e+00	7.50859366e-01	-1.55434195e-01
7.80000000e+00	7.46176170e-01	-1.72792532e-01
7.81000000e+00	7.41073381e-01	-1.90010421e-01
7.82000000e+00	7.35557029e-01	-2.07078031e-01
7.83000000e+00	7.29633376e-01	-2.23985838e-01
7.84000000e+00	7.23308893e-01	-2.40724633e-01
7.85000000e+00	7.16590242e-01	-2.57285519e-01
7.86000000e+00	7.09484257e-01	-2.73659916e-01
7.87000000e+00	7.01997925e-01	-2.89839560e-01
7.88000000e+00	6.94138370e-01	-3.05816500e-01
7.89000000e+00	6.85912835e-01	-3.21583095e-01
7.90000000e+00	6.77328662e-01	-3.37132014e-01
7.91000000e+00	6.68393278e-01	-3.52456228e-01
7.92000000e+00	6.59114178e-01	-3.67549007e-01
7.93000000e+00	6.49498912e-01	-3.82403909e-01
7.94000000e+00	6.39555070e-01	-3.97014777e-01
7.95000000e+00	6.29290268e-01	-4.11375734e-01
7.96000000e+00	6.18712138e-01	-4.25481167e-01
7.97000000e+00	6.07828310e-01	-4.39325724e-01
7.98000000e+00	5.96646409e-01	-4.52904299e-01
7.99000000e+00	5.85174043e-01	-4.66212029e-01
8.00000000e+00	5.73418790e-01	-4.79244277e-01
8.01000000e+00	5.61388195e-01	-4.91996628e-01
8.02000000e+00	5.49089761e-01	-5.04464871e-01
8.03000000e+00	5.36530943e-01	-5.16644992e-01
8.04000000e+00	5.23719139e-01	-5.28533162e-01
8.05000000e+00	5.10661696e-01	-5.40125728e-01
8.06000000e+00	4.97365895e-01	-5.51419200e-01
8.07000000e+00	4.83838956e-01	-5.62410239e-01
8.08000000e+00	4.70088032e-01	-5.73095645e-01
8.09000000e+00	4.56120211e-01	-5.83472352e-01
8.10000000e+00	4.41942516e-01	-5.93537412e-01
8.11000000e+00	4.27561903e-01	-6.03287988e-01
8.12000000e+00	4.12985265e-01	-6.12721341e-01
8.13000000e+00	3.98219430e-01	-6.21834823e-01
8.14000000e+00	3.83271172e-01	-6.30625867e-01
8.15000000e+00	3.68147208e-01	-6.39091980e-01
8.16000000e+00	3.52854201e-01	-6.47230731e-01
8.17000000e+00	3.37398770e-01	-6.55039747e-01
8.18000000e+00	3.21787492e-01	-6.62516705e-01
8.19000000e+00	3.06026908e-01	-6.69659322e-01
8.20000000e+00	2.90123528e-01	-6.76465356e-01
8.21000000e+00	2.74083843e-01	-6.82932595e-01
8.22000000e+00	2.57914325e-01	-6.89058854e-01
8.23000000e+00	2.41621436e-01	-6.94841970e-01
8.24000000e+00	2.25211640e-01	-7.00279800e-01
8.25000000e+00	2.08691405e-01	-7.05370220e-01
8.26000000e+00	1.92067216e-01	-7.10111118e-01
8.27000000e+00	1.75345579e-01	-7.14500399e-01
8.28000000e+00	1.58533031e-01	-7.18535980e-01
8.29000000e+00	1.41636150e-01	-7.22215791e-01
8.30000000e+00	1.24661560e-01	-7.25537777e-01
8.31000000e+00	1.07615945e-01	-7.28499901e-01
8.32000000e+00	9.05060494e-02	-7.31100145e-01
8.33000000e+00	7.33386914e-02	-7.33336510e-01
8.34000000e+00	5.61207700e-02	-7.35207028e-01
8.35000000e+00	3.88592719e-02	-7.36709760e-01
8.36000000e+00	2.15612798e-02	-7.37842802e-01
8.37000000e+00	4.23397991e-03	-7.38604296e-01
8.38000000e+00	-1.31153320e-02	-7.38992431e-01
8.39000000e+00	-3.04792462e-02	-7.39005457e-01
8.40000000e+00	-4.78502304e-02	-7.38641686e-01
8.41000000e+00	-6.52206236e-02	-7.37899505e-01
8.42000000e+00	-8.25826359e-02	-7.36777387e-01
8.43000000e+00	-9.99283396e-02	-7.35273896e-01
8.44000000e+00	-1.17249669e-01	-7.33387705e-01
8.45000000e+00	-1.34538415e-01	-7.31117597e-01
8.46000000e+00	-1.51786225e-01	-7.28462486e-01
8.47000000e+00	-1.68984602e-01	-7.25421425e-01
8.48000000e+00	-1.86124903e-01	-7.21993617e-01
8.49000000e+00	-2.03198339e-01	-7.18178429e-01
8.50000000e+00	-2.20195979e-01	-7.13975406e-01
8.51000000e+00	-2.37108750e-01	-7.09384283e-01
8.52000000e+00	-2.53927442e-01	-7.04404996e-01
8.53000000e+00	-2.70642709e-01	-6.99037700e-01
8.54000000e+00	-2.87245079e-01	-6.93282778e-01
8.55000000e+00	-3.03724958e-01	-6.87140855e-01
8.56000000e+00	-3.20072635e-01	-6.80612812e-01
8.57000000e+00	-3.36278293e-01	-6.73699798e-01
8.58000000e+00	-3.52332021e-01	-6.66403244e-01
8.59000000e+00	-3.68223818e-01	-6.58724872e-01
8.60000000e+00	-3.83943609e-01	-6.50666709e-01
8.61000000e+00	-3.99481256e-01	-6.42231094e-01
8.62000000e+00	-4.14826569e-01	-6.33420697e-01
8.63000000e+00	-4.29969327e-01	-6.24238519e-01
8.64000000e+00	-4.44899284e-01	-6.14687905e-01
8.65000000e+00	-4.59606192e-01	-6.04772554e-01
8.66000000e+00	-4.74079813e-01	-5.94496522e-01
8.67000000e+00	-4.88309938e-01	-5.83864230e-01
8.68000000e+00	-5.02286405e-01	-5.72880471e-01
8.69000000e+00	-5.15999120e-01	-5.61550411e-01
8.70000000e+00	-5.29438070e-01	-5.49879591e-01
8.71000000e+00	-5.42593349e-01	-5.37873929e-01
8.72000000e+00	-5.55455172e-01	-5.25539727e-01
8.73000000e+00	-5.68013897e-01	-5.12883659e-01
8.74000000e+00	-5.80260047e-01	-4.99912777e-01
8.75000000e+00	-5.92184327e-01	-4.86634502e-01
8.76000000e+00	-6.03777647e-01	-4.73056624e-01
8.77000000e+00	-6.15031138e-01	-4.59187290e-01
8.78000000e+00	-6.25936174e-01	-4.45035002e-01
8.79000000e+00	-6.36484390e-01	-4.30608603e-01
8.80000000e+00	-6.46667701e-01	-4.15917273e-01
8.81000000e+00	-6.56478323e-01	-4.00970507e-01
8.82000000e+00	-6.65908782e-01	-3.85778115e-01
8.83000000e+00	-6.74951941e-01	-3.70350199e-01
8.84000000e+00	-6.83601007e-01	-3.54697139e-01
8.85000000e+00	-6.91849552e-01	-3.38829581e-01
8.86000000e+00	-6.99691521e-01	-3.22758419e-01
8.87000000e+00	-7.07121251e-01	-3.06494774e-01
8.88000000e+00	-7.14133476e-01	-2.90049976e-01
8.89000000e+00	-7.20723342e-01	-2.73435548e-01
8.90000000e+00	-7.26886413e-01	-2.56663181e-01
8.91000000e+00	-7.32618682e-01	-2.39744718e-01
8.92000000e+00	-7.37916573e-01	-2.22692129e-01
8.93000000e+00	-7.42776949e-01	-2.05517493e-01
8.94000000e+00	-7.47197116e-01	-1.88232975e-01
8.95000000e+00	-7.51174821e-01	-1.70850804e-01
8.96000000e+00	-7.54708258e-01	-1.53383252e-01
8.97000000e+00	-7.57796064e-01	-1.35842613e-01
8.98000000e+00	-7.60437319e-01	-1.18241180e-01
8.99000000e+00	-7.62631542e-01	-1.00591222e-01
9.00000000e+00	-7.64378685e-01	-8.29049724e-02
9.01000000e+00	-7.65679129e-01	-6.51945975e-02
9.02000000e+00	-7.66533679e-01	-4.74721832e-02
9.03000000e+00	-7.66943551e-01	-2.97497163e-02
9.04000000e+00	-7.66910365e-01	-1.20390625e-02
9.05000000e+00	-7.66436139e-01	5.64804801e-03
9.06000000e+00	-7.65523269e-01	2.33000378e-02
9.07000000e+00	-7.64174525e-01	4.09054974e-02
9.08000000e+00	-7.62393035e-01	5.84532023e-02
9.09000000e+00	-7.60182271e-01	7.59321240e-02
9.10000000e+00	-7.57546037e-01	9.33314442e-02
9.11000000e+00	-7.54488450e-01	1.10640566e-01
9.12000000e+00	-7.51013930e-01	1.27849125e-01
9.13000000e+00	-7.47127183e-01	1.44946996e-01
9.14000000e+00	-7.42833182e-01	1.61924306e-01
9.15000000e+00	-7.38137154e-01	1.78771439e-01
9.16000000e+00	-7.33044566e-01	1.95479043e-01
9.17000000e+00	-7.27561105e-01	2.12038032e-01
9.18000000e+00	-7.21692661e-01	2.28439594e-01
9.19000000e+00	-7.15445315e-01	2.44675192e-01
9.20000000e+00	-7.08825321e-01	2.60736566e-01
9.21000000e+00	-7.01839091e-01	2.76615735e-01
9.22000000e+00	-6.94493178e-01	2.92304995e-01
9.23000000e+00	-6.86794262e-01	3.07796922e-01
9.24000000e+00	-6.78749138e-01	3.23084366e-01
9.25000000e+00	-6.70364698e-01	3.38160448e-01
9.26000000e+00	-6.61647918e-01	3.53018563e-01
9.27000000e+00	-6.52605847e-01	3.67652371e-01
9.28000000e+00	-6.43245593e-01	3.82055790e-01
9.29000000e+00	-6.33574312e-01	3.96222997e-01
9.30000000e+00	-6.23599194e-01	4.10148416e-01
9.31000000e+00	-6.13327458e-01	4.23826717e-01
9.32000000e+00	-6.02766337e-01	4.37252806e-01
9.33000000e+00	-5.91923070e-01	4.50421817e-01
9.34000000e+00	-5.80804895e-01	4.63329108e-01
9.35000000e+00	-5.69419039e-01	4.75970248e-01
9.36000000e+00	-5.57772713e-01	4.88341012e-01
9.37000000e+00	-5.45873104e-01	5.00437376e-01
9.38000000e+00	-5.33727371e-01	5.12255500e-01
9.39000000e+00	-5.21342638e-01	5.23791728e-01
9.40000000e+00	-5.08725991e-01	5.35042573e-01
9.41000000e+00	-4.95884475e-01	5.46004713e-01
9.42000000e+00	-4.82825089e-01	5.56674981e-01
9.43000000e+00	-4.69554787e-01	5.67050354e-01
9.44000000e+00	-4.56080473e-01	5.77127948e-01
9.45000000e+00	-4.42409002e-01	5.86905008e-01
9.46000000e+00	-4.28547178e-01	5.96378902e-01
9.47000000e+00	-4.14501758e-01	6.05547110e-01
9.48000000e+00	-4.00279445e-01	6.14407221e-01
9.49000000e+00	-3.85886900e-01	6.22956919e-01
9.50000000e+00	-3.71330733e-01	6.31193985e-01
9.51000000e+00	-3.56617513e-01	6.39116283e-01
9.52000000e+00	-3.41753767e-01	6.46721757e-01
9.53000000e+00	-3.26745984e-01	6.54008426e-01
9.54000000e+00	-3.11600618e-01	6.60974378e-01
9.55000000e+00	-2.96324091e-01	6.67617764e-01
9.56000000e+00	-2.80922799e-01	6.73936794e-01
9.57000000e+00	-2.65403115e-01	6.79929734e-01
9.58000000e+00	-2.49771394e-01	6.85594902e-01
9.59000000e+00	-2.34033978e-01	6.90930665e-01
9.60000000e+00	-2.18197198e-01	6.95935437e-01
9.61000000e+00	-2.02267387e-01	7.00607674e-01
9.62000000e+00	-1.86250876e-01	7.04945879e-01
9.63000000e+00	-1.70154005e-01	7.08948593e-01
9.64000000e+00	-1.53983125e-01	7.12614401e-01
9.65000000e+00	-1.37744609e-01	7.15941930e-01
9.66000000e+00	-1.21444849e-01	7.18929849e-01
9.67000000e+00	-1.05090269e-01	7.21576868e-01
9.68000000e+00	-8.86873253e-02	7.23881746e-01
9.69000000e+00	-7.22425153e-02	7.25843286e-01
9.70000000e+00	-5.57623797e-02	7.27460343e-01
9.71000000e+00	-3.92535078e-02	7.28731823e-01
9.72000000e+00	-2.27225418e-02	7.29656689e-01
9.73000000e+00	-6.17618305e-03	7.30233966e-01
9.74000000e+00	1.03788056e-02	7.30462743e-01
9.75000000e+00	2.69355965e-02	7.30342180e-01
9.76000000e+00	4.34872916e-02	7.29871510e-01
9.77000000e+00	6.00269221e-02	7.29050049e-01
9.78000000e+00	7.65474444e-02	7.27877199e-01
